"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"85","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:150 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173:173 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"86","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:77 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:102:103 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"87","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","false","true","true","4998961","1772450","false","N/A","N/A","N/A","N/A","true","0"
"88","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1050 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"89","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:206 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","6839774","4056414","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"90","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:211 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","7197727","3875332","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"91","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1076 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"92","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:202 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","7043562","3967015","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"93","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:307 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","8070177","1828428","false","N/A","N/A","N/A","N/A","false","1"
"94","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2778 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"95","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","false","true","true","7187081","1534861","false","N/A","N/A","N/A","N/A","true","0"
"96","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1881 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1481 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7895110","1625355","false","N/A","N/A","N/A","N/A","false","1"
"97","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","6953455","1546741","false","N/A","N/A","N/A","N/A","false","1"
"98","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1899 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:903 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7635699","1569088","false","N/A","N/A","N/A","N/A","false","1"
"99","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1587 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2193 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"100","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1438 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7219228","1686870","false","N/A","N/A","N/A","N/A","false","1"
"101","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:102 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:212 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","7182321","3826024","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"102","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:162 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"103","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:972 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"104","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:818 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1949 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7890921","1667924","false","N/A","N/A","N/A","N/A","false","1"
"105","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1611 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2949:2949 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"106","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:190 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","false","true","true","5238534","2256404","false","N/A","N/A","N/A","N/A","true","0"
"107","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:162 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"108","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:751 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1689 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8831905","2106673","false","N/A","N/A","N/A","N/A","false","1"
"109","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:791 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8063948","1538744","false","N/A","N/A","N/A","N/A","false","1"
"110","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2646 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1766:1767 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7950482","1691280","false","N/A","N/A","N/A","N/A","false","1"
"111","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:663 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"112","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2964 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","13043521","2313021","false","N/A","N/A","N/A","N/A","false","1"
"113","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2880 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","false","0","0","false","java.text.ParseException","null","N/A","N/A","false","1"
"114","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2329 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:709 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"115","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:124 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"116","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:995 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1509 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"117","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2673 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:785 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"118","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2125 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1587 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8063750","1650325","false","N/A","N/A","N/A","N/A","false","1"
"119","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1955 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8093195","1502407","false","N/A","N/A","N/A","N/A","false","1"
"120","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:124 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:212 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"121","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2099 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:643 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7935321","1667263","false","N/A","N/A","N/A","N/A","false","1"
"122","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:205 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","false","true","true","4698379","1704821","false","N/A","N/A","N/A","N/A","true","0"
"123","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2111 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","7653866","1764198","false","N/A","N/A","N/A","N/A","false","1"
"124","1","| gin.edit.statement.ReplaceStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:150 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:206 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","true","false","7591125","4270606","false","java.lang.AssertionError","expected:<textCliToken> but was:<null>","textCliToken","null","false","1"
"125","1","| gin.edit.statement.DeleteStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2481 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","true","true","8461724","1793794","false","N/A","N/A","N/A","N/A","false","1"
"126","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:1438 -> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2963:2963 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7690952","1587286","false","N/A","N/A","N/A","N/A","false","1"
"127","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:147 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:190:190 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"128","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:176 <-> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:212 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"129","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2950 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2972 |","1","1","com.taobao.arthas.core.view.ObjectViewTest.testIntArray [core]","1","true","true","true","7638521","1684772","false","N/A","N/A","N/A","N/A","false","1"
"130","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:91 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:173:174 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"131","1","| gin.edit.statement.CopyStatement ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:206 -> ./core/src/main/java/com/taobao/arthas/core/util/TokenUtils.java:41:41 |","3","3","com.taobao.arthas.core.util.TokenUtilsTest.testFindSecondTextToken [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"132","1","| gin.edit.statement.SwapStatement ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:664 <-> ./core/src/main/java/com/taobao/arthas/core/view/ObjectView.java:2302 |","2","2","com.taobao.arthas.core.view.ObjectViewTest.testDate [core]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
