"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"1830","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:453 |","4","81","com.google.gson.functional.EscapingTest.testEscapingQuotesInStringArray [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1830","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:453 |","4","82","com.google.gson.functional.NamingPolicyTest.testGsonWithNonDefaultFieldNamingPolicySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1830","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:453 |","4","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1830","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:453 |","4","84","com.google.gson.functional.StreamingTypeAdaptersTest.testFromJsonTree [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","71","com.google.gson.functional.PrimitiveTest.testDoubleInfinitySerializationNotSupportedByDefault [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","72","com.google.gson.functional.ArrayTest.testNullsInArraySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","73","com.google.gson.functional.CollectionTest.testWildcardPrimitiveCollectionSerilaization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","74","com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","75","com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","76","com.google.gson.functional.EnumTest.testCollectionOfEnumsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","77","com.google.gson.GsonTypeAdapterTest.testDeserializerForAbstractClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","78","com.google.gson.functional.ObjectTest.testClassWithNoFieldsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","79","com.google.gson.functional.PrimitiveTest.testBooleanDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","80","com.google.gson.functional.InstanceCreatorTest.testInstanceCreatorForCollectionType [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","81","com.google.gson.functional.EscapingTest.testEscapingQuotesInStringArray [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","82","com.google.gson.functional.NamingPolicyTest.testGsonWithNonDefaultFieldNamingPolicySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1831","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:454 |","4","84","com.google.gson.functional.StreamingTypeAdaptersTest.testFromJsonTree [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","71","com.google.gson.functional.PrimitiveTest.testDoubleInfinitySerializationNotSupportedByDefault [gson]","1","true","true","true","35505130","33982639","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","72","com.google.gson.functional.ArrayTest.testNullsInArraySerialization [gson]","1","true","true","true","1207362","1207111","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","73","com.google.gson.functional.CollectionTest.testWildcardPrimitiveCollectionSerilaization [gson]","1","true","true","true","4344956","4272495","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","74","com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass [gson]","1","true","true","true","7903727","7893220","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","75","com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization [gson]","1","true","true","true","2500910","2500186","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","76","com.google.gson.functional.EnumTest.testCollectionOfEnumsSerialization [gson]","1","true","true","true","2754522","2755117","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","77","com.google.gson.GsonTypeAdapterTest.testDeserializerForAbstractClass [gson]","1","true","true","true","6051553","5808987","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","78","com.google.gson.functional.ObjectTest.testClassWithNoFieldsSerialization [gson]","1","true","true","true","4679566","4678522","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","true","true","12709271","11947650","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","79","com.google.gson.functional.PrimitiveTest.testBooleanDeserialization [gson]","1","true","true","true","2511205","2469167","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","80","com.google.gson.functional.InstanceCreatorTest.testInstanceCreatorForCollectionType [gson]","1","true","true","true","2154232","1655730","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","81","com.google.gson.functional.EscapingTest.testEscapingQuotesInStringArray [gson]","1","true","true","true","629838","629913","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","82","com.google.gson.functional.NamingPolicyTest.testGsonWithNonDefaultFieldNamingPolicySerialization [gson]","1","true","true","true","3321601","3276015","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","true","true","2945716","2946330","false","N/A","N/A","N/A","N/A","false","1"
"1832","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:455 |","4","84","com.google.gson.functional.StreamingTypeAdaptersTest.testFromJsonTree [gson]","1","true","true","true","2295441","1932027","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","71","com.google.gson.functional.PrimitiveTest.testDoubleInfinitySerializationNotSupportedByDefault [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","72","com.google.gson.functional.ArrayTest.testNullsInArraySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","73","com.google.gson.functional.CollectionTest.testWildcardPrimitiveCollectionSerilaization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","74","com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","75","com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","76","com.google.gson.functional.EnumTest.testCollectionOfEnumsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","77","com.google.gson.GsonTypeAdapterTest.testDeserializerForAbstractClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","78","com.google.gson.functional.ObjectTest.testClassWithNoFieldsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","79","com.google.gson.functional.PrimitiveTest.testBooleanDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","80","com.google.gson.functional.InstanceCreatorTest.testInstanceCreatorForCollectionType [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","81","com.google.gson.functional.EscapingTest.testEscapingQuotesInStringArray [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","82","com.google.gson.functional.NamingPolicyTest.testGsonWithNonDefaultFieldNamingPolicySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1833","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:457 |","4","84","com.google.gson.functional.StreamingTypeAdaptersTest.testFromJsonTree [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","71","com.google.gson.functional.PrimitiveTest.testDoubleInfinitySerializationNotSupportedByDefault [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","72","com.google.gson.functional.ArrayTest.testNullsInArraySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","73","com.google.gson.functional.CollectionTest.testWildcardPrimitiveCollectionSerilaization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","74","com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","75","com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","76","com.google.gson.functional.EnumTest.testCollectionOfEnumsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","77","com.google.gson.GsonTypeAdapterTest.testDeserializerForAbstractClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","78","com.google.gson.functional.ObjectTest.testClassWithNoFieldsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","79","com.google.gson.functional.PrimitiveTest.testBooleanDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","80","com.google.gson.functional.InstanceCreatorTest.testInstanceCreatorForCollectionType [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","81","com.google.gson.functional.EscapingTest.testEscapingQuotesInStringArray [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","82","com.google.gson.functional.NamingPolicyTest.testGsonWithNonDefaultFieldNamingPolicySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1834","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:458 |","4","84","com.google.gson.functional.StreamingTypeAdaptersTest.testFromJsonTree [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","71","com.google.gson.functional.PrimitiveTest.testDoubleInfinitySerializationNotSupportedByDefault [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","72","com.google.gson.functional.ArrayTest.testNullsInArraySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","73","com.google.gson.functional.CollectionTest.testWildcardPrimitiveCollectionSerilaization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","74","com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","75","com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","76","com.google.gson.functional.EnumTest.testCollectionOfEnumsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","77","com.google.gson.GsonTypeAdapterTest.testDeserializerForAbstractClass [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","78","com.google.gson.functional.ObjectTest.testClassWithNoFieldsSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","52","com.google.gson.functional.CircularReferenceTest.testSelfReferenceCustomHandlerSerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","79","com.google.gson.functional.PrimitiveTest.testBooleanDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","80","com.google.gson.functional.InstanceCreatorTest.testInstanceCreatorForCollectionType [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","81","com.google.gson.functional.EscapingTest.testEscapingQuotesInStringArray [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","82","com.google.gson.functional.NamingPolicyTest.testGsonWithNonDefaultFieldNamingPolicySerialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","83","com.google.gson.functional.ObjectTest.testEmptyCollectionInAnObjectDeserialization [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1835","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:459 |","4","84","com.google.gson.functional.StreamingTypeAdaptersTest.testFromJsonTree [gson]","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"1836","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:460 |","4","71","com.google.gson.functional.PrimitiveTest.testDoubleInfinitySerializationNotSupportedByDefault [gson]","1","true","true","true","37147747","36115614","false","N/A","N/A","N/A","N/A","false","1"
"1836","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:460 |","4","72","com.google.gson.functional.ArrayTest.testNullsInArraySerialization [gson]","1","true","true","true","1272265","1270486","false","N/A","N/A","N/A","N/A","false","1"
"1836","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:460 |","4","73","com.google.gson.functional.CollectionTest.testWildcardPrimitiveCollectionSerilaization [gson]","1","true","true","true","4306207","4249525","false","N/A","N/A","N/A","N/A","false","1"
"1836","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:460 |","4","74","com.google.gson.functional.CustomTypeAdaptersTest.testCustomTypeAdapterAppliesToSubClassesSerializedAsBaseClass [gson]","1","true","true","true","8466171","7959675","false","N/A","N/A","N/A","N/A","false","1"
"1836","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:460 |","4","75","com.google.gson.DefaultMapJsonSerializerTest.testNonEmptyMapSerialization [gson]","1","true","true","true","2610383","2610169","false","N/A","N/A","N/A","N/A","false","1"
"1836","1","| gin.edit.line.DeleteLine /home/a1600128/fast/ginnoroot/ginexp/casestudies/gson/./gson/src/main/java/com/google/gson/Gson.java:460 |","4","76","com.google.gson.functional.EnumTest.testCollectionOfEnumsSerialization [gson]","1","true","true","true","2780330","2762097","false","N/A","N/A","N/A","N/A","false","1"
