"Project","MethodIndex","Method","Count","Tests"
"junit4","357","org.junit.runners.model.FrameworkField.getModifiers()","6","org.junit.tests.experimental.max.MaxStarterTest.junit3TestsAreRunOnce [],org.junit.tests.assertion.AssertionTest.assertThrowsWrapsAndPropagatesUnexpectedExceptions [],org.junit.samples.money.MoneyTest.testSimpleSubtract [],org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathsContainingForwardSlashCreatesFullPath [],org.junit.tests.validation.BadlyFormedClassesTest.noRunnableMethods [],org.junit.tests.experimental.max.MaxStarterTest.sortTestsInMultipleClasses []"
"junit4","358","org.junit.runner.Description.isEmpty()","6","org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.nullsUsedUnlessProhibited [],org.junit.tests.junit3compatibility.SuiteMethodTest.makeSureSuiteNotUsedWithJUnit4Classes2 [],org.junit.tests.assertion.AssertionTest.nullMessageDisappearsWithStringAssertEquals [],org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.differentParameterizedAssertionErrorsHaveDifferentToStrings [],org.junit.samples.money.MoneyTest.zeroMoniesAreEqualRegardlessOfCurrency []"
"junit4","359","junit.framework.Assert.assertNotNull(String,Object)","6","junit.tests.framework.TestCaseTest.testWasRun [],org.junit.internal.runners.statements.ExpectExceptionTest.whenExpectingAssumptionViolatedExceptionStatementsThrowingDifferentExceptionShouldFail [],org.junit.tests.manipulation.SingleMethodTest.parameterizedBeforeClass [],junit.tests.framework.DoublePrecisionAssertTest.testAssertNaNEqualsFails [],org.junit.tests.assertion.AssertionTest.multiDimensionalArraysAreEqual [],org.junit.tests.manipulation.SingleMethodTest.oneTimeSetup []"
"junit4","360","org.junit.experimental.max.MaxCore.buildRunner(Description)","6","org.junit.tests.experimental.theories.runner.FailingDataPointMethods.shouldIgnoreMultipleDataPointMethodExceptionsOnRequest [],junit.tests.framework.SuiteTest.testOneTestCaseEclipseSeesSameStructureAs381 [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyThrowsMultipleFailureExceptionForManyThrowables [],org.junit.internal.StackTracesTest.getTrimmedStackWithSuppressedExceptions [],org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsCollectionShouldBeRecognizedIgnoringStrangeTypes [],org.junit.tests.experimental.theories.runner.WithExtendedParameterSources.shouldFilterOutNullElementsFromDataPointArrays []"
"junit4","363","org.junit.Assert.assertEquals(String,long,long)","6","org.junit.rules.DisableOnDebugTest.whenRunWithPreJava5DebugArgumentsInReverseOrderTestShouldFail [],junit.tests.framework.SuiteTest.testNoTestCaseClass [],org.junit.tests.running.methods.TestMethodTest.validateInheritedMethods [],org.junit.rules.TestRuleTest.validateWrongTypedFieldInSuperclass [],org.junit.tests.listening.TestListenerTest.freshResultEachTime [],org.junit.tests.running.methods.AnnotationTest.testOneTimeSetup []"
"junit4","364","org.junit.internal.runners.TestClass.getAnnotatedMethods(Class<?extendsAnnotation>)","6","org.junit.rules.ClassRulesTest.methodRuleIsIntroducedAndEvaluatedOnSubclass [],org.junit.runners.model.TestClassTest.dontMarkStaticInnerClassAsNonStatic [],org.junit.tests.description.AnnotatedDescriptionTest.annotationsExistOnDescriptionsOfIgnoredClass [],org.junit.experimental.categories.CategoryTest.describeACategoryFilter [],org.junit.tests.running.methods.AnnotationTest.testRunFailure [],org.junit.tests.running.classes.ParentRunnerTest.cannotBeCreatedWithNonPublicTestClass []"
"junit4","365","org.junit.Assert.assertThat(T,Matcher<?superT>)","6","org.junit.rules.TemporaryFolderRuleAssuredDeletionTest.testFailsWhenCreatedFolderCannotBeDeletedButDeletionIsAssured [],org.junit.tests.assertion.AssertionTest.compareBigDecimalAndInteger [],org.junit.runners.model.TestClassTest.identifiesNonPublicModifier [],org.junit.runner.FilterFactoriesTest.shouldPassOnDescriptionToFilterFactory [],org.junit.tests.assertion.AssertionTest.twoDimensionalArraysConvertedToStringCorrectly [],org.junit.runner.FilterFactoriesTest.shouldCreateFilterWithArguments []"
"junit4","366","org.junit.Assert.equalsRegardingNull(Object,Object)","6","org.junit.tests.experimental.AssumptionTest.assumptionsWithMessage [],org.junit.tests.running.methods.TimeoutTest.makeSureAfterIsCalledAfterATimeout [],org.junit.tests.experimental.theories.TestedOnSupplierTest.descriptionStatesParameterName [],org.junit.tests.running.classes.ParentRunnerTest.assumptionViolatedAtParentLevel [],org.junit.tests.running.methods.ExpectedTest.expectsAssumptionViolatedException [],org.junit.rules.TestRuleTest.testRuleIsAroundMethodRule []"
"junit4","367","org.junit.runners.ParentRunner.superT>comparator(Sorter)","5","org.junit.AssumptionViolatedExceptionTest.simpleAssumptionViolatedExceptionDescribesItself [],org.junit.tests.experimental.theories.runner.FailingDataPointMethods.shouldIgnoreMultipleDataPointMethodExceptionsOnRequest [],org.junit.rules.TestRuleTest.beforesAndAfters [],org.junit.runners.model.FrameworkMethodTest.presentAnnotationIsAvailable [],org.junit.samples.money.MoneyTest.testIsZero []"
"junit4","368","junit.framework.Assert.assertTrue(String,boolean)","5","org.junit.internal.runners.statements.FailOnTimeoutTest.throwsTestTimedOutException [],org.junit.rules.TemporaryFolderUsageTest.deleteRemovesRootFolder [],org.junit.runner.FilterFactoriesTest.shouldCreateFilter [],org.junit.tests.experimental.AssumptionTest.assumeNotNullThrowsException [],junit.tests.runner.TextFeedbackTest.testEmptySuite []"
"junit4","369","junit.framework.TestCase.setName(String)","5","org.junit.tests.assertion.AssertionTest.objectsWithDiferentReferencesAreNotEqual [],org.junit.internal.runners.statements.FailOnTimeoutTest.throwsTestTimedOutException [],org.junit.tests.experimental.max.MaxStarterTest.junit3TestsAreRunOnce [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testExpected [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideRulesMethod []"
"junit4","371","org.junit.runners.model.NoGenericTypeParametersValidator.validate(List<Throwable>)","5","org.junit.tests.running.methods.ExpectedTest.unexpected [],org.junit.experimental.categories.CategoryValidatorTest.errorIsNotAddedWhenCategoryIsNotCombinedWithIllegalCombination [],org.junit.tests.experimental.parallel.ParallelClassTest.testsRunInParallel [],junit.tests.framework.AssertTest.testAssertionFailedErrorToStringWithMessage [],org.junit.runner.FilterOptionIntegrationTest.shouldRunAllTests []"
"junit4","373","org.junit.runners.Suite.runChild(Runner,RunNotifier)","5","org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideTestRulesMethod [],org.junit.tests.assertion.AssertionTest.naNsAreEqual [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyErrorListConstructorFailure [],org.junit.internal.builders.AnnotatedBuilderTest.topLevelTestClassWithoutAnnotation_isRunWithDefaultRunner [],org.junit.tests.assertion.AssertionTest.arraysDifferAtElement1nullMessage []"
"junit4","375","org.junit.rules.ExpectedException.missingExceptionMessage()","5","org.junit.tests.assertion.AssertionTest.floatsNotEqual [],org.junit.tests.experimental.AssumptionTest.assumeNotNullThrowsExceptionForNullArray [],org.junit.tests.running.classes.ParentRunnerTest.parentRunnerTestMethods [],org.junit.rules.TempFolderRuleTest.nameClashesResultInTestFailures [],org.junit.samples.money.MoneyTest.testIsZero []"
"junit4","376","junit.framework.TestSuite.getName()","5","org.junit.tests.assertion.AssertionTest.compareBigDecimalAndInteger [],org.junit.internal.runners.ErrorReportingRunnerTest.cannotCreateWithNullClass [],org.junit.rules.TestRuleTest.methodValidatePrivateRule [],org.junit.tests.assertion.AssertionTest.assertNotEqualsIgnoresDeltaOnNaN [],org.junit.tests.assertion.AssertionTest.objectsNotSame []"
"junit4","377","org.junit.experimental.max.MaxHistory.isNewTest(Description)","5","org.junit.rules.TemporaryFolderUsageTest.deleteRemovesRootFolder [],org.junit.experimental.categories.CategoryTest.noIncludeCategoryAnnotation [],org.junit.tests.experimental.AssumptionTest.passingAssumptionsScootThrough [],org.junit.runner.FilterFactoriesTest.shouldCreateFilterWithArguments [],org.junit.tests.experimental.max.MaxStarterTest.maxShouldSkipMalformedJUnit38Classes []"
"junit4","378","org.junit.experimental.categories.Categories.hasAssignableTo(Set<Class<?>>,Class<?>)","5","junit.tests.framework.AssertTest.testAssertEqualsNull [],org.junit.internal.runners.statements.FailOnTimeoutTest.throwExceptionIfTheSecondCallToEvaluateNeedsTooMuchTime [],org.junit.rules.ExternalResourceRuleTest.shouldThrowMultipleFailureExceptionWhenTestFailsAndTwoClosingResourcesFail [],org.junit.tests.experimental.AssumptionTest.assumptionsWithMessageAndCause [],org.junit.tests.assertion.AssertionTest.implicitTypecastEquality []"
"junit4","379","junit.runner.BaseTestRunner.getTest(String)","5","org.junit.tests.running.methods.ExpectedTest.unexpected [],junit.tests.runner.ResultTest.testRunSuccessResultCanBeSerialised [],junit.tests.framework.AssertTest.testAssertionFailedErrorToStringWithMessage [],org.junit.runner.JUnitCoreTest.shouldAddFailuresToResult [],org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideRulesMethod []"
"junit4","385","org.junit.runner.manipulation.Ordering.definedBy(Ordering.Factory,Description)","5","org.junit.tests.junit3compatibility.AllTestsTest.ensureTestIsRun [],org.junit.runners.model.TestClassTest.fieldsOnSubclassesDoNotShadowSuperclasses [],org.junit.tests.running.methods.AnnotationTest.testRunAllAfters [],org.junit.runner.notification.RunNotifierTest.addFirstAndRemoveWithNonThreadSafeListener [],org.junit.tests.assertion.AssertionTest.fails []"
"junit4","386","org.junit.experimental.theories.suppliers.TestedOnSupplier.getValueSources(ParameterSignature)","5","org.junit.tests.description.TestDescriptionTest.equalsIsTrueForSameNameAndNoExplicitUniqueId [],org.junit.tests.assertion.AssertionTest.assertThrowsIncludesAnInformativeDefaultMessage [],org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsArrayMethodMayContainNullValue [],org.junit.tests.assertion.AssertionTest.multiDimensionalArraysAreEqual [],org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentName []"
"junit4","387","org.junit.runner.notification.RunListener.testSuiteFinished(Description)","5","org.junit.tests.experimental.theories.ParameterSignatureTest.primitiveTypesShouldBeAcceptedAsWrapperTypes [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testToStringSuite [],org.junit.tests.assertion.AssertionTest.intsNotEqual [],junit.tests.framework.TestCaseTest.testSetupFails [],org.junit.tests.experimental.theories.ParameterSignatureTest.getAnnotations []"
"junit4","388","org.junit.runners.model.FrameworkMethod.getModifiers()","5","org.junit.rules.TemporaryFolderUsageTest.newFileThrowsIllegalStateExceptionIfCreateWasNotInvoked [],junit.tests.framework.DoublePrecisionAssertTest.testAssertNaNEqualsFails [],junit.tests.runner.ResultTest.testRunSuccessResultCanBeReserialised_v4_12 [],org.junit.tests.junit3compatibility.SuiteMethodTest.makeSureSuiteIsCalled [],org.junit.tests.description.SuiteDescriptionTest.equalsIsCorrect []"
"junit4","389","org.junit.experimental.theories.internal.ParameterizedAssertionError.join(String,Collection<Object>)","5","org.junit.tests.running.methods.TestMethodTest.onlyIgnoredMethodsIsStillFineTestClass [],org.junit.tests.running.methods.AnnotationTest.testException [],org.junit.samples.money.MoneyTest.testBagSubtract [],org.junit.tests.running.classes.ParentRunnerTest.parentRunnerTestMethods [],org.junit.rules.TempFolderRuleTest.subFolderIsDeleted []"
"junit4","390","org.junit.runner.manipulation.Orderer.order(Collection<Description>)","5","org.junit.tests.assertion.AssertionTest.longsNotEqual [],org.junit.tests.experimental.theories.runner.UnsuccessfulWithDataPointFields.canRunTheories [],org.junit.internal.runners.statements.FailOnTimeoutTest.threadGroupNotLeaked [],org.junit.tests.junit3compatibility.AllTestsTest.correctTestCountAdapted [],org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldIncludeFailureInDescriptionIfToStringFails []"
"junit4","391","org.junit.experimental.theories.internal.EnumSupplier.getValueSources(ParameterSignature)","5","org.junit.tests.running.classes.BlockJUnit4ClassRunnerTest.methodBlockAfterFireTestStarted [],junit.tests.runner.TextFeedbackTest.testFailure [],org.junit.internal.ArrayComparisonFailureTest.classShouldAccept412Version [],org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.canUnadaptAnAdapter [],org.junit.tests.listening.TestListenerTest.freshResultEachTime []"
"junit4","392","org.junit.experimental.categories.Categories.getExcludedCategory(Class<?>)","5","org.junit.samples.money.MoneyTest.testBagSumAdd [],org.junit.rules.TemporaryFolderUsageTest.deleteRemovesRootFolder [],org.junit.tests.experimental.theories.runner.WithUnresolvedGenericTypeVariablesOnTheoryParms.whereTypeVariableIsOnTheoryParm [],org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithBefore [],org.junit.runners.parameterized.TestWithParametersTest.isNotEqualToTestWithDifferentName []"
"junit4","393","org.junit.internal.runners.statements.FailOnTimeout.getStuckThread(Thread)","5","org.junit.tests.running.classes.ParameterizedTestTest.usesParametersRunnerFactoryThatWasSpecifiedByAnnotation [],org.junit.experimental.categories.CategoriesAndParameterizedTest.runsTestMethodWithCategory [],junit.tests.extensions.ExtensionTest.testSetupErrorInTestSetup [],org.junit.internal.StackTracesTest.getTrimmedStackForJUnit3TestFailingInTestMethod [],org.junit.tests.assertion.AssertionTest.assertNotEqualsIncludesCorrectMessage []"
"junit4","394","org.junit.runners.model.FrameworkField.getType()","5","junit.tests.framework.AssertionFailedErrorTest.testCreateErrorWithMessage [],org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testExceptionInBefore [],org.junit.samples.money.MoneyTest.testBagNegate [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedDataPoints [],org.junit.rules.TestRuleTest.methodOnlyApplyOnceEvenIfImplementsBothInterfaces []"
"junit4","396","org.junit.internal.runners.MethodRoadie.runTest()","4","org.junit.rules.TemporaryFolderUsageTest.newFolderWithGivenFolderThrowsIOExceptionIfFolderExists [],org.junit.runners.RuleContainerTest.testRuleAroundMethodRule [],org.junit.tests.running.methods.TestMethodTest.constructorParameter [],org.junit.rules.ClassRulesTest.methodCustomRuleIsAppliedOnce []"
"junit4","397","org.junit.experimental.categories.IncludeCategories.createFilter(List<Class<?>>)","4","org.junit.tests.experimental.theories.runner.WithParameterSupplier.shouldAcceptSuppliersWithTestClassConstructor [],junit.tests.framework.TestCaseTest.testCaseToString [],org.junit.rules.RuleMemberValidatorTest.rejectArbitraryObjectWithRuleAnnotation [],org.junit.tests.experimental.theories.PotentialAssignmentTest.shouldIncludeFailureInDescriptionIfToStringFails []"
"junit4","398","org.junit.Assert.format(String,Object,Object)","4","org.junit.tests.junit3compatibility.AllTestsTest.ensureTestIsRun [],org.junit.tests.experimental.max.DescriptionTest.parseClassNameAndMethodUniqueId [],org.junit.rules.TestRuleTest.methodIgnoreNonRules [],org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.isNotEqualToNull []"
"junit4","399","org.junit.rules.RunRules.applyAll(Statement,Iterable<TestRule>,Description)","4","org.junit.tests.assertion.AssertionTest.booleansNotEqual [],org.junit.tests.running.methods.ExpectedTest.expectsSuperclass [],org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyThrowsMultipleFailureExceptionForManyThrowables [],org.junit.tests.experimental.max.DescriptionTest.createSuiteDescription_whenNull []"
"junit4","400","org.junit.runner.notification.Failure.toString()","4","org.junit.tests.running.core.SystemExitTest.failureCausesExitCodeOf1 [],org.junit.samples.money.MoneyTest.testSimpleMultiply [],org.junit.AssumptionViolatedExceptionTest.canSetCauseWithInstanceCreatedWithMainConstructor [],org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest.shouldReturnOnlyTheNamedMethodDataPoints []"
"junit4","402","org.junit.internal.runners.JUnit4ClassRunner.createTest()","4","junit.tests.framework.SuiteTest.testOneTestCase [],org.junit.rules.TemporaryFolderUsageTest.newFileWithGivenFilenameThrowsIOExceptionIfFileExists [],org.junit.tests.experimental.theories.runner.WithParameterSupplier.shouldPickUpDataPointsFromParameterSupplier [],org.junit.validator.AnnotationValidatorFactoryTest.exceptionWhenAnnotationValidatorCantBeCreated []"
