"PatchIndex","PatchSize","Patch","MethodIndex","TestIndex","UnitTest","RepNumber","PatchValid","PatchCompiled","TestPassed","TestExecutionTime(ns)","TestCPUTime(ns)","TestTimedOut","TestExceptionType","TestExceptionMessage","AssertionExpectedValue","AssertionActualValue","NoOp","EditsValid"
"350","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:314 |","5","90","spark.staticfiles.StaticFilesTest.testExternalStaticFile []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"350","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:314 |","5","91","spark.RedirectTest.testRedirectDeleteWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"350","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:314 |","5","92","spark.servlet.ServletTest.testGetRoot []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"350","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:314 |","5","93","spark.RedirectTest.testRedirectAnyPost []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","86","spark.GenericIntegrationTest.testGetBinaryHi []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","87","spark.RedirectTest.testRedirectPost []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","79","spark.GenericIntegrationTest.testGetHi []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","88","spark.RedirectTest.testRedirectAnyDelete []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","34","spark.BooksIntegrationTest.canCreateBook []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","50","spark.StaticFilesMemberTest.testStaticFileExpireTime []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","52","spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","89","spark.GenericIntegrationTest.testHiHead []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","53","spark.RedirectTest.testRedirectAnyGetWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","55","spark.StaticFilesMemberTest.testStaticFileCssStyleCss []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","75","spark.RedirectTest.testRedirectPutWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","39","spark.GenericSecureIntegrationTest.testXForwardedFor []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","58","spark.staticfiles.StaticFilesTest.testStaticFilePageHtml []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","23","spark.MultipleServicesTest.testStaticFileCssStyleCssWithFirst []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","90","spark.staticfiles.StaticFilesTest.testExternalStaticFile []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","91","spark.RedirectTest.testRedirectDeleteWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","92","spark.servlet.ServletTest.testGetRoot []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"351","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:324 |","5","93","spark.RedirectTest.testRedirectAnyPost []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","86","spark.GenericIntegrationTest.testGetBinaryHi []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","87","spark.RedirectTest.testRedirectPost []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","79","spark.GenericIntegrationTest.testGetHi []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","88","spark.RedirectTest.testRedirectAnyDelete []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","34","spark.BooksIntegrationTest.canCreateBook []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","50","spark.StaticFilesMemberTest.testStaticFileExpireTime []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","52","spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","89","spark.GenericIntegrationTest.testHiHead []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","53","spark.RedirectTest.testRedirectAnyGetWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","55","spark.StaticFilesMemberTest.testStaticFileCssStyleCss []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","75","spark.RedirectTest.testRedirectPutWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","39","spark.GenericSecureIntegrationTest.testXForwardedFor []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","58","spark.staticfiles.StaticFilesTest.testStaticFilePageHtml []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","23","spark.MultipleServicesTest.testStaticFileCssStyleCssWithFirst []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","90","spark.staticfiles.StaticFilesTest.testExternalStaticFile []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","91","spark.RedirectTest.testRedirectDeleteWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","92","spark.servlet.ServletTest.testGetRoot []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"352","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:334 |","5","93","spark.RedirectTest.testRedirectAnyPost []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","86","spark.GenericIntegrationTest.testGetBinaryHi []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","87","spark.RedirectTest.testRedirectPost []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","79","spark.GenericIntegrationTest.testGetHi []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","88","spark.RedirectTest.testRedirectAnyDelete []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","34","spark.BooksIntegrationTest.canCreateBook []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","50","spark.StaticFilesMemberTest.testStaticFileExpireTime []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","52","spark.staticfiles.StaticFilesTest.testStaticFileCssStyleCss []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","89","spark.GenericIntegrationTest.testHiHead []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","53","spark.RedirectTest.testRedirectAnyGetWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","55","spark.StaticFilesMemberTest.testStaticFileCssStyleCss []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","75","spark.RedirectTest.testRedirectPutWithSpecificCode []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","39","spark.GenericSecureIntegrationTest.testXForwardedFor []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
"353","1","| gin.edit.statement.DeleteStatement /home/a1600128/fast/ginnoroot/ginexp/casestudies/spark/./src/main/java/spark/http/matching/MatcherFilter.java:346 |","5","58","spark.staticfiles.StaticFilesTest.testStaticFilePageHtml []","1","true","false","false","0","0","false","N/A","N/A","N/A","N/A","false","1"
